id,skin_name,weapon_name,stat_trak,factory_new_price,quality
2,Syndicate,CZ75-Auto,0,"7,79€",Restricted Pistol
4,Army Sheen,CZ75-Auto,0,"4,08€",Consumer Grade Pistol
5,Jungle Dashed,CZ75-Auto,0,"1,28€",Consumer Grade Pistol
6,Distressed,CZ75-Auto,1,"1,18€",Mil-Spec Pistol
7,Victoria,CZ75-Auto,1,"127,29€",Covert Pistol
8,Circaetus,CZ75-Auto,1,"1,92€",Mil-Spec Pistol
9,Tread Plate,CZ75-Auto,1,"19,82€",Restricted Pistol
10,Red Astor,CZ75-Auto,1,"3,60€",Restricted Pistol
13,Imprint,CZ75-Auto,1,"2,32€",Mil-Spec Pistol
15,Polymer,CZ75-Auto,1,"1,14€",Mil-Spec Pistol
16,Twist,CZ75-Auto,1,"3,85€",Mil-Spec Pistol
17,Tigris,CZ75-Auto,1,"5,15€",Restricted Pistol
18,Poison Dart,CZ75-Auto,1,"16,03€",Mil-Spec Pistol
19,Crimson Web,CZ75-Auto,1,"52,89€",Mil-Spec Pistol
21,Pole Position,CZ75-Auto,1,"5,38€",Restricted Pistol
22,Green Plaid,CZ75-Auto,0,"3,69€",Consumer Grade Pistol
23,Yellow Jacket,CZ75-Auto,1,"39,14€",Classified Pistol
24,Tacticat,CZ75-Auto,1,"4,10€",Restricted Pistol
25,Xiangliu,CZ75-Auto,1,"33,87€",Classified Pistol
26,Vendetta,CZ75-Auto,1,"2,80€",Mil-Spec Pistol
29,Midnight Palm,CZ75-Auto,0,"3,38€",Industrial Grade Pistol
30,Emerald Quartz,CZ75-Auto,0,"126,38€",Mil-Spec Pistol
31,Framework,CZ75-Auto,0,"1,28€",Consumer Grade Pistol
32,Hexane,CZ75-Auto,1,"9,09€",Mil-Spec Pistol
33,Eco,CZ75-Auto,1,"8,70€",Restricted Pistol
34,Mudder,Desert Eagle,0,"0,64€",Industrial Grade Pistol
35,Light Rail,Desert Eagle,1,"16,89€",Restricted Pistol
36,Mecha Industries,Desert Eagle,1,"26,90€",Classified Pistol
37,Conspiracy,Desert Eagle,1,"28,44€",Classified Pistol
38,Printstream,Desert Eagle,1,"185,60€",Covert Pistol
39,Blaze,Desert Eagle,0,"664,35€",Restricted Pistol
40,Kumicho Dragon,Desert Eagle,1,"97,44€",Classified Pistol
41,Trigger Discipline,Desert Eagle,1,"10,29€",Restricted Pistol
42,Blue Ply,Desert Eagle,1,"7,98€",Mil-Spec Pistol
43,Sunset Storm 弐,Desert Eagle,0,"304,16€",Restricted Pistol
44,Emerald Jörmungandr,Desert Eagle,0,"330,03€",Restricted Pistol
45,Night Heist,Desert Eagle,0,"16,24€",Mil-Spec Pistol
46,Hypnotic,Desert Eagle,1,"145,38€",Classified Pistol
48,Oxide Blaze,Desert Eagle,1,"2,42€",Mil-Spec Pistol
49,Directive,Desert Eagle,1,"43,43€",Restricted Pistol
50,Bronze Deco,Desert Eagle,1,"2,29€",Mil-Spec Pistol
51,Sputnik,Desert Eagle,0,"2,50€",Mil-Spec Pistol
52,Crimson Web,Desert Eagle,1,"407,94€",Restricted Pistol
53,Sunset Storm 壱,Desert Eagle,0,"286,28€",Restricted Pistol
54,Heirloom,Desert Eagle,1,"65,95€",Restricted Pistol
55,Urban DDPAT,Desert Eagle,0,"14,91€",Industrial Grade Pistol
56,The Bronze,Desert Eagle,0,"4,37€",Industrial Grade Pistol
57,Hand Cannon,Desert Eagle,0,"589,78€",Restricted Pistol
58,Urban Rubble,Desert Eagle,0,"0,52€",Mil-Spec Pistol
59,Code Red,Desert Eagle,1,"192,10€",Covert Pistol
60,Midnight Storm,Desert Eagle,0,"29,96€",Industrial Grade Pistol
61,Fennec Fox,Desert Eagle,0,"464,01€",Classified Pistol
62,Ocean Drive,Desert Eagle,1,"449,55€",Covert Pistol
63,Naga,Desert Eagle,1,"18,14€",Restricted Pistol
64,Cobalt Disruption,Desert Eagle,1,"166,45€",Classified Pistol
65,Corinthian,Desert Eagle,1,"3,80€",Mil-Spec Pistol
66,Pilot,Desert Eagle,0,"154,85€",Restricted Pistol
67,Meteorite,Desert Eagle,0,"1,09€",Mil-Spec Pistol
68,Golden Koi,Desert Eagle,1,"268,80€",Covert Pistol
70,Oil Change,Dual Berettas,0,"1,02€",Consumer Grade Pistol
71,Dualing Dragons,Dual Berettas,1,"7,47€",Mil-Spec Pistol
72,Briar,Dual Berettas,0,"6,19€",Consumer Grade Pistol
73,Moon in Libra,Dual Berettas,0,"5,23€",Consumer Grade Pistol
75,Duelist,Dual Berettas,0,"141,84€",Restricted Pistol
77,Tread,Dual Berettas,1,"3,99€",Mil-Spec Pistol
78,Cobalt Quartz,Dual Berettas,0,"0,26€",Restricted Pistol
79,Black Limba,Dual Berettas,1,"107,25€",Mil-Spec Pistol
80,Royal Consorts,Dual Berettas,1,"10,13€",Restricted Pistol
81,Drift Wood,Dual Berettas,0,"4,01€",Industrial Grade Pistol
82,Dezastre,Dual Berettas,1,"17,08€",Restricted Pistol
83,Heist,Dual Berettas,0,"0,60€",Consumer Grade Pistol
84,Stained,Dual Berettas,0,"0,21€",Industrial Grade Pistol
85,Flora Carnivora,Dual Berettas,1,"6,63€",Restricted Pistol
87,Ventilators,Dual Berettas,1,"1,11€",Mil-Spec Pistol
88,Urban Shock,Dual Berettas,1,"7,70€",Restricted Pistol
89,Marina,Dual Berettas,1,"58,56€",Restricted Pistol
90,Cartel,Dual Berettas,1,"5,28€",Mil-Spec Pistol
91,Cobra Strike,Dual Berettas,1,"149,86€",Classified Pistol
92,Switch Board,Dual Berettas,0,"5,01€",Industrial Grade Pistol
93,Balance,Dual Berettas,1,"8,99€",Mil-Spec Pistol
95,Shred,Dual Berettas,1,"1,29€",Mil-Spec Pistol
96,Pyre,Dual Berettas,0,"35,80€",Industrial Grade Pistol
97,Melondrama,Dual Berettas,1,"17,87€",Classified Pistol
98,Twin Turbo,Dual Berettas,0,"7,42€",Classified Pistol
99,Elite 1.6,Dual Berettas,1,"1,17€",Mil-Spec Pistol
100,Hemoglobin,Dual Berettas,1,"31,55€",Restricted Pistol
101,Retribution,Dual Berettas,1,"4,39€",Mil-Spec Pistol
105,Case Hardened,Five-SeveN,1,"108,94€",Restricted Pistol
106,Angry Mob,Five-SeveN,1,"45,48€",Covert Pistol
107,Capillary,Five-SeveN,1,"1,03€",Mil-Spec Pistol
111,Nightshade,Five-SeveN,1,"5,55€",Mil-Spec Pistol
112,Silver Quartz,Five-SeveN,0,"0,61€",Mil-Spec Pistol
113,Fowl Play,Five-SeveN,1,"22,65€",Classified Pistol
114,Monkey Business,Five-SeveN,1,Not Possible,Classified Pistol
115,Hyper Beast,Five-SeveN,1,"928,03€",Covert Pistol
116,Withered Vine,Five-SeveN,0,"5,59€",Industrial Grade Pistol
117,Scrawl,Five-SeveN,1,"1,24€",Mil-Spec Pistol
119,Boost Protocol,Five-SeveN,1,"10,04€",Restricted Pistol
120,Fairy Tale,Five-SeveN,1,"129,87€",Classified Pistol
121,Retrobution,Five-SeveN,1,"8,13€",Restricted Pistol
123,Orange Peel,Five-SeveN,0,"0,31€",Industrial Grade Pistol
124,Berries And Cherries,Five-SeveN,0,"93,91€",Restricted Pistol
125,Urban Hazard,Five-SeveN,1,"3,86€",Mil-Spec Pistol
126,Fall Hazard,Five-SeveN,0,"349,74€",Classified Pistol
127,Kami,Five-SeveN,1,"3,05€",Mil-Spec Pistol
128,Violent Daimyo,Five-SeveN,1,"2,66€",Mil-Spec Pistol
129,Scumbria,Five-SeveN,1,"1,93€",Mil-Spec Pistol
130,Coolant,Five-SeveN,0,"0,04€",Consumer Grade Pistol
131,Flame Test,Five-SeveN,1,"0,75€",Mil-Spec Pistol
132,Triumvirate,Five-SeveN,1,"9,29€",Restricted Pistol
134,Neon Kimono,Five-SeveN,0,"364,63€",Restricted Pistol
135,Forest Night,Five-SeveN,0,"0,10€",Consumer Grade Pistol
136,Copper Galaxy,Five-SeveN,1,"24,56€",Restricted Pistol
137,Crimson Blossom,Five-SeveN,0,"114,88€",Mil-Spec Pistol
138,Buddy,Five-SeveN,1,"4,28€",Restricted Pistol
139,Neo-Noir,Glock-18,1,"268,51€",Covert Pistol
140,Weasel,Glock-18,1,"10,20€",Restricted Pistol
141,Vogue,Glock-18,1,"21,42€",Classified Pistol
143,Moonrise,Glock-18,1,"5,61€",Restricted Pistol
144,Steel Disruption,Glock-18,1,"11,25€",Restricted Pistol
145,Water Elemental,Glock-18,1,"52,45€",Classified Pistol
146,Winterized,Glock-18,1,"2,13€",Mil-Spec Pistol
147,Off World,Glock-18,1,"4,33€",Mil-Spec Pistol
148,Red Tire,Glock-18,0,"3,63€",Industrial Grade Pistol
149,Blue Fissure,Glock-18,1,"78,88€",Mil-Spec Pistol
151,Clear Polymer,Glock-18,1,"4,27€",Mil-Spec Pistol
153,Sacrifice,Glock-18,1,"5,49€",Mil-Spec Pistol
154,Death Rattle,Glock-18,0,Not Possible,Industrial Grade Pistol
155,Pink DDPAT,Glock-18,0,"89,67€",Restricted Pistol
156,Snack Attack,Glock-18,1,"91,88€",Classified Pistol
157,High Beam,Glock-18,0,"0,12€",Industrial Grade Pistol
158,Franklin,Glock-18,0,"45,09€",Restricted Pistol
159,Synth Leaf,Glock-18,0,"320,14€",Restricted Pistol
160,Umbral Rabbit,Glock-18,1,"6,08€",Restricted Pistol
161,Catacombs,Glock-18,1,"1,79€",Mil-Spec Pistol
162,Nuclear Garden,Glock-18,0,"7,22€",Restricted Pistol
163,Wraiths,Glock-18,1,"4,93€",Mil-Spec Pistol
164,Warhawk,Glock-18,1,"4,38€",Mil-Spec Pistol
165,Twilight Galaxy,Glock-18,0,"236,65€",Classified Pistol
166,Bullet Queen,Glock-18,1,"174,99€",Covert Pistol
167,Grinder,Glock-18,1,"7,84€",Restricted Pistol
169,Ramese's Reach,Glock-18,0,"17,92€",Restricted Pistol
170,Royal Legion,Glock-18,1,"29,61€",Restricted Pistol
171,Wasteland Rebel,Glock-18,1,"32,97€",Covert Pistol
172,Dragon Tattoo,Glock-18,1,"304,60€",Restricted Pistol
173,Oxide Blaze,Glock-18,1,"1,59€",Mil-Spec Pistol
174,Brass,Glock-18,0,"91,69€",Restricted Pistol
175,Reactor,Glock-18,0,"12,02€",Mil-Spec Pistol
176,Ironwork,Glock-18,1,"6,56€",Mil-Spec Pistol
177,Gamma Doppler,Glock-18,0,"70,77€",Covert Pistol
178,Bunsen Burner,Glock-18,1,"6,98€",Mil-Spec Pistol
179,Fade,Glock-18,0,No Recent Price,Restricted Pistol
181,Pulse,P2000,1,"3,46€",Mil-Spec Pistol
182,Urban Hazard,P2000,1,"0,82€",Mil-Spec Pistol
183,Grassland Leaves,P2000,0,"176,65€",Industrial Grade Pistol
184,Lifted Spirits,P2000,1,"0,76€",Mil-Spec Pistol
185,Scorpion,P2000,0,"6,08€",Restricted Pistol
186,Woodsman,P2000,1,"25,88€",Restricted Pistol
187,Coach Class,P2000,0,"20,63€",Industrial Grade Pistol
188,Granite Marbleized,P2000,0,"0,26€",Industrial Grade Pistol
189,Amber Fade,P2000,0,"8,60€",Restricted Pistol
190,Corticera,P2000,1,"54,16€",Classified Pistol
191,Ocean Foam,P2000,1,"408,56€",Classified Pistol
192,Imperial,P2000,1,"1,36€",Mil-Spec Pistol
193,Gnarled,P2000,1,"0,97€",Mil-Spec Pistol
194,Obsidian,P2000,1,"19,12€",Restricted Pistol
195,Dispatch,P2000,0,"23,54€",Mil-Spec Pistol
196,Fire Elemental,P2000,1,"231,99€",Covert Pistol
198,Chainmail,P2000,0,"120,63€",Mil-Spec Pistol
199,Red FragCam,P2000,1,"6,19€",Mil-Spec Pistol
200,Space Race,P2000,0,"8,49€",Restricted Pistol
201,Handgun,P2000,1,"16,91€",Restricted Pistol
202,Pathfinder,P2000,0,"22,48€",Industrial Grade Pistol
203,Imperial Dragon,P2000,1,"24,99€",Classified Pistol
204,Ivory,P2000,1,"3,09€",Mil-Spec Pistol
205,Panther Camo,P2000,0,"3,34€",Industrial Grade Pistol
207,Acid Etched,P2000,1,"6,80€",Restricted Pistol
208,Wicked Sick,P2000,1,"30,46€",Classified Pistol
209,Oceanic,P2000,1,"1,76€",Mil-Spec Pistol
210,Turf,P2000,1,"3,75€",Mil-Spec Pistol
211,X-Ray,P250,1,"3,11€",Restricted Pistol
212,Vino Primo,P250,0,"8,89€",Restricted Pistol
213,Inferno,P250,1,"4,59€",Restricted Pistol
214,Modern Hunter,P250,0,"441,38€",Mil-Spec Pistol
215,Supernova,P250,1,"4,76€",Restricted Pistol
216,Digital Architect,P250,0,"55,10€",Restricted Pistol
217,Muertos,P250,1,"28,11€",Classified Pistol
218,Dark Filigree,P250,0,"7,39€",Industrial Grade Pistol
219,See Ya Later,P250,1,"42,29€",Covert Pistol
220,Mint Kimono,P250,0,"5,09€",Consumer Grade Pistol
221,Bone Mask,P250,0,"9,51€",Consumer Grade Pistol
222,Re.built,P250,1,"1,17€",Mil-Spec Pistol
223,Undertow,P250,1,"66,63€",Classified Pistol
224,Mehndi,P250,1,"81,72€",Classified Pistol
225,Metallic DDPAT,P250,0,"0,15€",Industrial Grade Pistol
226,Nuclear Threat,P250,0,"641,53€",Restricted Pistol
227,Nevermore,P250,1,"3,81€",Restricted Pistol
228,Forest Night,P250,0,"1,23€",Consumer Grade Pistol
230,Cyber Shell,P250,1,"3,66€",Restricted Pistol
231,Contamination,P250,0,"2,80€",Industrial Grade Pistol
232,Contaminant,P250,1,"2,43€",Mil-Spec Pistol
233,Exchanger,P250,0,"0,56€",Mil-Spec Pistol
234,Iron Clad,P250,1,"2,56€",Mil-Spec Pistol
235,Franklin,P250,0,"1,75€",Classified Pistol
236,Hive,P250,1,"9,63€",Mil-Spec Pistol
237,Bengal Tiger,P250,0,"20,66€",Mil-Spec Pistol
238,Facility Draft,P250,0,"0,04€",Consumer Grade Pistol
239,Cartel,P250,1,"77,80€",Classified Pistol
240,Cassette,P250,1,"0,64€",Mil-Spec Pistol
241,Drought,P250,0,"0,67€",Consumer Grade Pistol
242,Crimson Kimono,P250,0,"25,05€",Industrial Grade Pistol
243,Facets,P250,0,"25,58€",Industrial Grade Pistol
244,Red Rock,P250,1,"25,68€",Restricted Pistol
245,Asiimov,P250,1,Not Possible,Classified Pistol
246,Steel Disruption,P250,1,"5,88€",Mil-Spec Pistol
248,Boreal Forest,P250,0,"0,12€",Consumer Grade Pistol
249,Visions,P250,1,"22,43€",Classified Pistol
250,Wingshot,P250,1,"11,20€",Restricted Pistol
251,Verdigris,P250,1,"1,71€",Mil-Spec Pistol
252,Splash,P250,1,"121,73€",Restricted Pistol
253,Ripple,P250,1,"0,95€",Mil-Spec Pistol
254,Apep's Curse,P250,0,"124,29€",Classified Pistol
255,Gunsmoke,P250,0,"33,63€",Industrial Grade Pistol
256,Black & Tan,P250,0,"29,40€",Mil-Spec Pistol
257,Valence,P250,1,"3,21€",Mil-Spec Pistol
258,Canal Spray,R8 Revolver,0,"5,51€",Consumer Grade Pistol
260,Reboot,R8 Revolver,1,"14,--€",Restricted Pistol
261,Llama Cannon,R8 Revolver,1,"31,96€",Classified Pistol
262,Memento,R8 Revolver,1,"6,33€",Mil-Spec Pistol
263,Grip,R8 Revolver,1,"1,02€",Mil-Spec Pistol
264,Inlay,R8 Revolver,0,"0,12€",Consumer Grade Pistol
265,Crazy 8,R8 Revolver,1,"6,03€",Restricted Pistol
266,Blaze,R8 Revolver,0,"1,50€",Mil-Spec Pistol
267,Fade,R8 Revolver,1,"75,45€",Covert Pistol
268,Crimson Web,R8 Revolver,1,"22,96€",Mil-Spec Pistol
269,Survivalist,R8 Revolver,1,"1,29€",Mil-Spec Pistol
270,Amber Fade,R8 Revolver,0,"1,07€",Classified Pistol
271,Bone Forged,R8 Revolver,1,"0,82€",Mil-Spec Pistol
272,Banana Cannon,R8 Revolver,1,"5,33€",Restricted Pistol
273,Bone Mask,R8 Revolver,0,"0,08€",Consumer Grade Pistol
274,Junk Yard,R8 Revolver,1,"1,94€",Mil-Spec Pistol
275,Skull Crusher,R8 Revolver,1,Not Possible,Classified Pistol
276,Phoenix Marker,R8 Revolver,0,"3,37€",Industrial Grade Pistol
277,Desert Brush,R8 Revolver,0,"1,06€",Consumer Grade Pistol
279,Jambiya,Tec-9,1,"4,08€",Mil-Spec Pistol
280,Cut Out,Tec-9,1,"24,99€",Mil-Spec Pistol
281,Fubar,Tec-9,1,Not Possible,Mil-Spec Pistol
283,Nuclear Threat,Tec-9,0,"812,38€",Restricted Pistol
284,Ossified,Tec-9,0,"1,36€",Mil-Spec Pistol
285,Remote Control,Tec-9,0,"5,67€",Classified Pistol
286,Bamboozle,Tec-9,1,"3,99€",Restricted Pistol
287,Rust Leaf,Tec-9,0,"24,34€",Industrial Grade Pistol
288,Fuel Injector,Tec-9,1,"39,97€",Classified Pistol
289,Blast From the Past,Tec-9,0,"16,--€",Mil-Spec Pistol
290,Orange Murano,Tec-9,0,"9,19€",Industrial Grade Pistol
291,Urban DDPAT,Tec-9,0,"0,12€",Consumer Grade Pistol
292,Flash Out,Tec-9,1,"1,09€",Mil-Spec Pistol
293,Brass,Tec-9,0,"57,53€",Mil-Spec Pistol
294,Cracked Opal,Tec-9,1,"1,65€",Mil-Spec Pistol
295,Safety Net,Tec-9,0,"1,43€",Mil-Spec Pistol
296,Army Mesh,Tec-9,0,"0,04€",Consumer Grade Pistol
297,Isaac,Tec-9,1,"25,40€",Mil-Spec Pistol
298,Decimator,Tec-9,1,"165,81€",Classified Pistol
299,Titanium Bit,Tec-9,1,"21,07€",Restricted Pistol
300,Hades,Tec-9,0,"22,96€",Industrial Grade Pistol
301,Toxic,Tec-9,0,"8,28€",Mil-Spec Pistol
302,Ice Cap,Tec-9,1,"1,45€",Mil-Spec Pistol
304,Sandstorm,Tec-9,1,Not Possible,Mil-Spec Pistol
305,Terrace,Tec-9,0,"128,12€",Mil-Spec Pistol
307,Bamboo Forest,Tec-9,0,"6,71€",Consumer Grade Pistol
308,Mummy's Rot,Tec-9,0,"2,41€",Mil-Spec Pistol
309,Rebel,Tec-9,1,"1,12€",Mil-Spec Pistol
310,Phoenix Chalk,Tec-9,0,"0,68€",Consumer Grade Pistol
311,VariCamo,Tec-9,0,"0,16€",Industrial Grade Pistol
313,Avalanche,Tec-9,1,"13,79€",Restricted Pistol
314,Re-Entry,Tec-9,1,"4,37€",Restricted Pistol
315,Snek-9,Tec-9,1,"3,68€",Mil-Spec Pistol
316,Red Quartz,Tec-9,0,"0,13€",Restricted Pistol
317,Brother,Tec-9,1,"3,98€",Restricted Pistol
318,Forest Leaves,USP-S,0,"1,21€",Industrial Grade Pistol
319,Night Ops,USP-S,0,"0,52€",Mil-Spec Pistol
320,Cortex,USP-S,1,"29,--€",Classified Pistol
321,Caiman,USP-S,1,"150,93€",Classified Pistol
322,Cyrex,USP-S,1,"12,88€",Restricted Pistol
323,Torque,USP-S,1,"5,08€",Mil-Spec Pistol
324,Lead Conduit,USP-S,1,"22,27€",Mil-Spec Pistol
325,Business Class,USP-S,0,"60,91€",Mil-Spec Pistol
326,Stainless,USP-S,1,"81,66€",Mil-Spec Pistol
327,Blueprint,USP-S,1,"128,06€",Mil-Spec Pistol
328,Guardian,USP-S,1,"12,06€",Restricted Pistol
329,Desert Tactical,USP-S,0,"0,77€",Industrial Grade Pistol
330,Para Green,USP-S,0,"18,45€",Industrial Grade Pistol
331,Overgrowth,USP-S,1,"292,31€",Restricted Pistol
332,Target Acquired,USP-S,0,"234,72€",Classified Pistol
333,Kill Confirmed,USP-S,1,"557,31€",Covert Pistol
334,Black Lotus,USP-S,1,"44,51€",Mil-Spec Pistol
335,Neo-Noir,USP-S,1,"121,57€",Covert Pistol
336,Serum,USP-S,1,"62,12€",Classified Pistol
338,Dark Water,USP-S,1,Not Possible,Restricted Pistol
339,Orange Anolis,USP-S,0,"100,14€",Restricted Pistol
340,The Traitor,USP-S,1,"196,71€",Covert Pistol
341,Purple DDPAT,USP-S,0,"17,46€",Mil-Spec Pistol
343,Pathfinder,USP-S,0,"28,92€",Industrial Grade Pistol
344,Ancient Visions,USP-S,0,"52,94€",Restricted Pistol
345,Orion,USP-S,1,"127,41€",Classified Pistol
346,Royal Blue,USP-S,0,"57,90€",Industrial Grade Pistol
347,Flashback,USP-S,1,"3,45€",Restricted Pistol
348,Ticket to Hell,USP-S,1,"6,39€",Restricted Pistol
349,Monster Mashup,USP-S,1,"92,20€",Classified Pistol
350,Printstream,USP-S,1,"305,54€",Covert Pistol
351,Road Rash,USP-S,0,"64,33€",Restricted Pistol
352,Blood Tiger,USP-S,1,"11,37€",Mil-Spec Pistol
353,Check Engine,USP-S,0,"1,49€",Mil-Spec Pistol
354,Lapis Gator,MAC-10,1,"1,89€",Mil-Spec SMG
356,Disco Tech,MAC-10,1,"44,30€",Classified SMG
357,Stalker,MAC-10,1,"325,43€",Covert SMG
359,Neon Rider,MAC-10,1,"41,51€",Covert SMG
360,Echoing Sands,MAC-10,0,"0,76€",Industrial Grade SMG
361,Commuter,MAC-10,0,"137,74€",Industrial Grade SMG
362,Strats,MAC-10,0,"1,07€",Consumer Grade SMG
363,Oceanic,MAC-10,1,"0,72€",Mil-Spec SMG
364,Copper Borre,MAC-10,0,"137,95€",Mil-Spec SMG
365,Sienna Damask,MAC-10,0,"0,71€",Consumer Grade SMG
366,Red Filigree,MAC-10,0,"92,73€",Restricted SMG
367,Case Hardened,MAC-10,0,"95,97€",Restricted SMG
372,Carnivore,MAC-10,1,"2,30€",Mil-Spec SMG
373,Palm,MAC-10,0,"0,21€",Industrial Grade SMG
374,Pipe Down,MAC-10,1,"5,55€",Restricted SMG
375,Nuclear Garden,MAC-10,0,"11,45€",Mil-Spec SMG
376,Rangeen,MAC-10,1,"1,49€",Mil-Spec SMG
377,Graven,MAC-10,1,"119,79€",Restricted SMG
378,Whitefish,MAC-10,1,"2,31€",Mil-Spec SMG
379,Sakkaku,MAC-10,1,Not Possible,Restricted SMG
380,Heat,MAC-10,1,"17,61€",Restricted SMG
381,Tatter,MAC-10,1,"17,41€",Restricted SMG
382,Amber Fade,MAC-10,0,"20,49€",Mil-Spec SMG
383,Button Masher,MAC-10,1,"3,05€",Restricted SMG
384,Last Dive,MAC-10,1,"5,98€",Restricted SMG
385,Calf Skin,MAC-10,0,"0,21€",Industrial Grade SMG
386,Gold Brick,MAC-10,0,"71,06€",Restricted SMG
387,Curse,MAC-10,1,"18,95€",Restricted SMG
388,Urban DDPAT,MAC-10,0,"18,58€",Consumer Grade SMG
389,Allure,MAC-10,1,"4,60€",Restricted SMG
390,Toybox,MAC-10,1,"61,56€",Classified SMG
391,Surfwood,MAC-10,0,"4,60€",Consumer Grade SMG
392,Malachite,MAC-10,1,"9,18€",Restricted SMG
393,Fade,MAC-10,0,"36,73€",Mil-Spec SMG
394,Classic Crate,MAC-10,1,"1,34€",Mil-Spec SMG
395,Aloha,MAC-10,1,"6,39€",Mil-Spec SMG
396,Ensnared,MAC-10,1,"1,10€",Mil-Spec SMG
397,Hot Snakes,MAC-10,0,"241,04€",Classified SMG
398,Monkeyflage,MAC-10,1,"0,95€",Mil-Spec SMG
399,Propaganda,MAC-10,0,"38,52€",Classified SMG
400,Co-Processor,MP5-SD,0,"0,56€",Mil-Spec SMG
402,Dirt Drop,MP5-SD,0,"0,07€",Consumer Grade SMG
403,Necro Jr.,MP5-SD,1,"1,01€",Mil-Spec SMG
404,Oxide Oasis,MP5-SD,0,"398,30€",Classified SMG
405,Agent,MP5-SD,1,"13,90€",Restricted SMG
406,Acid Wash,MP5-SD,1,"4,17€",Mil-Spec SMG
407,Autumn Twilly,MP5-SD,0,"7,57€",Restricted SMG
408,Condition Zero,MP5-SD,1,"4,12€",Mil-Spec SMG
409,Gauss,MP5-SD,1,"3,70€",Restricted SMG
410,Bamboo Garden,MP5-SD,0,"4,39€",Consumer Grade SMG
411,Kitbash,MP5-SD,1,"3,70€",Restricted SMG
412,Desert Strike,MP5-SD,1,"1,23€",Mil-Spec SMG
413,Phosphor,MP5-SD,1,"22,89€",Classified SMG
414,Lab Rats,MP5-SD,0,No Recent Price,Restricted SMG
415,Liquidation,MP5-SD,1,"1,60€",Mil-Spec SMG
416,Ocean Foam,MP7,1,"7,68€",Restricted SMG
417,Fade,MP7,0,"7,99€",Restricted SMG
418,Vault Heist,MP7,0,"3,16€",Industrial Grade SMG
419,Gunsmoke,MP7,0,"12,45€",Industrial Grade SMG
420,Urban Hazard,MP7,1,"0,82€",Mil-Spec SMG
421,Asterion,MP7,0,"5,73€",Consumer Grade SMG
423,Forest DDPAT,MP7,0,"0,06€",Consumer Grade SMG
424,Cirrus,MP7,1,"2,42€",Mil-Spec SMG
426,Abyssal Apparition,MP7,1,"17,84€",Classified SMG
427,Neon Ply,MP7,1,"13,94€",Restricted SMG
428,Tall Grass,MP7,0,"3,36€",Industrial Grade SMG
429,Motherboard,MP7,0,"0,10€",Industrial Grade SMG
430,Special Delivery,MP7,1,"9,69€",Restricted SMG
431,Impire,MP7,1,"9,18€",Restricted SMG
432,Teal Blossom,MP7,0,"98,82€",Mil-Spec SMG
433,Skulls,MP7,1,Not Possible,Mil-Spec SMG
434,Akoben,MP7,1,"1,20€",Mil-Spec SMG
435,Bloodsport,MP7,1,"15,79€",Covert SMG
436,Nemesis,MP7,1,"36,95€",Classified SMG
437,Olive Plaid,MP7,0,"3,68€",Consumer Grade SMG
438,Guerrilla,MP7,1,"4,01€",Mil-Spec SMG
439,Armor Core,MP7,1,"0,78€",Mil-Spec SMG
440,Mischief,MP7,1,Not Possible,Mil-Spec SMG
441,Prey,MP7,0,"1,08€",Consumer Grade SMG
442,Scorched,MP7,0,"8,47€",Consumer Grade SMG
443,Sunbaked,MP7,0,"0,14€",Consumer Grade SMG
444,Powercore,MP7,1,"6,98€",Restricted SMG
445,Orange Peel,MP7,0,"13,52€",Industrial Grade SMG
447,Army Recon,MP7,0,"0,05€",Consumer Grade SMG
449,Full Stop,MP7,0,"31,38€",Mil-Spec SMG
450,Sand Scale,MP9,1,"1,17€",Mil-Spec SMG
452,Capillary,MP9,1,"1,82€",Mil-Spec SMG
453,Hypnotic,MP9,1,"31,25€",Restricted SMG
454,Stained Glass,MP9,0,"131,65€",Restricted SMG
455,Orange Peel,MP9,0,"0,28€",Industrial Grade SMG
456,Ruby Poison Dart,MP9,1,"7,--€",Restricted SMG
457,Featherweight,MP9,1,"1,39€",Mil-Spec SMG
458,Modest Threat,MP9,1,"0,88€",Mil-Spec SMG
459,Mount Fuji,MP9,1,"28,54€",Restricted SMG
460,Airlock,MP9,1,"24,56€",Classified SMG
461,Army Sheen,MP9,0,"0,81€",Consumer Grade SMG
462,Wild Lily,MP9,0,No Recent Price,Classified SMG
463,Deadly Poison,MP9,1,"5,43€",Mil-Spec SMG
464,Dark Age,MP9,0,"127,78€",Mil-Spec SMG
465,Sand Dashed,MP9,0,"0,09€",Consumer Grade SMG
466,Green Plaid,MP9,0,"4,48€",Consumer Grade SMG
467,Starlight Protector,MP9,1,"64,89€",Covert SMG
468,Music Box,MP9,0,"17,48€",Mil-Spec SMG
469,Bioleak,MP9,1,"1,34€",Mil-Spec SMG
470,Pandora's Box,MP9,0,"166,44€",Mil-Spec SMG
471,Old Roots,MP9,0,"5,48€",Industrial Grade SMG
472,Slide,MP9,0,"0,07€",Consumer Grade SMG
473,Food Chain,MP9,1,"25,03€",Classified SMG
474,Black Sand,MP9,1,"1,02€",Mil-Spec SMG
476,Dry Season,MP9,0,"53,78€",Consumer Grade SMG
477,Setting Sun,MP9,0,"11,19€",Mil-Spec SMG
479,Goo,MP9,1,"4,36€",Restricted SMG
480,Dart,MP9,1,"2,50€",Mil-Spec SMG
481,Rose Iron,MP9,1,"17,02€",Restricted SMG
