id,skin_name,weapon_name,stat_trak,factory_new_price,quality
71,Dualing Dragons,Dual Berettas,1,7.47,2
72,Briar,Dual Berettas,0,6.19,0
73,Moon in Libra,Dual Berettas,0,5.23,0
75,Duelist,Dual Berettas,0,141.84,3
77,Tread,Dual Berettas,1,3.99,2
78,Cobalt Quartz,Dual Berettas,0,0.26,3
79,Black Limba,Dual Berettas,1,107.25,2
80,Royal Consorts,Dual Berettas,1,10.13,3
81,Drift Wood,Dual Berettas,0,4.01,1
82,Dezastre,Dual Berettas,1,17.08,3
83,Heist,Dual Berettas,0,0.6,0
84,Stained,Dual Berettas,0,0.21,1
85,Flora Carnivora,Dual Berettas,1,6.63,3
87,Ventilators,Dual Berettas,1,1.11,2
88,Urban Shock,Dual Berettas,1,7.7,3
89,Marina,Dual Berettas,1,58.56,3
90,Cartel,Dual Berettas,1,5.28,2
91,Cobra Strike,Dual Berettas,1,149.86,4
92,Switch Board,Dual Berettas,0,5.01,1
93,Balance,Dual Berettas,1,8.99,2
95,Shred,Dual Berettas,1,1.29,2
96,Pyre,Dual Berettas,0,35.8,1
97,Melondrama,Dual Berettas,1,17.87,4
98,Twin Turbo,Dual Berettas,0,7.42,4
99,Elite 1.6,Dual Berettas,1,1.17,2
100,Hemoglobin,Dual Berettas,1,31.55,3
101,Retribution,Dual Berettas,1,4.39,2
105,Case Hardened,Five-SeveN,1,108.94,3
106,Angry Mob,Five-SeveN,1,45.48,5
107,Capillary,Five-SeveN,1,1.03,2
111,Nightshade,Five-SeveN,1,5.55,2
112,Silver Quartz,Five-SeveN,0,0.61,2
113,Fowl Play,Five-SeveN,1,22.65,4
114,Monkey Business,Five-SeveN,1,,4
115,Hyper Beast,Five-SeveN,1,928.03,5
116,Withered Vine,Five-SeveN,0,5.59,1
117,Scrawl,Five-SeveN,1,1.24,2
119,Boost Protocol,Five-SeveN,1,10.04,3
120,Fairy Tale,Five-SeveN,1,129.87,4
121,Retrobution,Five-SeveN,1,8.13,3
123,Orange Peel,Five-SeveN,0,0.31,1
124,Berries And Cherries,Five-SeveN,0,93.91,3
125,Urban Hazard,Five-SeveN,1,3.86,2
126,Fall Hazard,Five-SeveN,0,349.74,4
127,Kami,Five-SeveN,1,3.05,2
128,Violent Daimyo,Five-SeveN,1,2.66,2
129,Scumbria,Five-SeveN,1,1.93,2
130,Coolant,Five-SeveN,0,0.04,0
131,Flame Test,Five-SeveN,1,0.75,2
132,Triumvirate,Five-SeveN,1,9.29,3
134,Neon Kimono,Five-SeveN,0,364.63,3
135,Forest Night,Five-SeveN,0,0.1,0
136,Copper Galaxy,Five-SeveN,1,24.56,3
137,Crimson Blossom,Five-SeveN,0,114.88,2
138,Buddy,Five-SeveN,1,4.28,3
139,Neo-Noir,Glock-18,1,268.51,5
140,Weasel,Glock-18,1,10.2,3
141,Vogue,Glock-18,1,21.42,4
143,Moonrise,Glock-18,1,5.61,3
144,Steel Disruption,Glock-18,1,11.25,3
145,Water Elemental,Glock-18,1,52.45,4
146,Winterized,Glock-18,1,2.13,2
147,Off World,Glock-18,1,4.33,2
148,Red Tire,Glock-18,0,3.63,1
149,Blue Fissure,Glock-18,1,78.88,2
151,Clear Polymer,Glock-18,1,4.27,2
153,Sacrifice,Glock-18,1,5.49,2
154,Death Rattle,Glock-18,0,,1
155,Pink DDPAT,Glock-18,0,89.67,3
156,Snack Attack,Glock-18,1,91.88,4
157,High Beam,Glock-18,0,0.12,1
158,Franklin,Glock-18,0,45.09,3
159,Synth Leaf,Glock-18,0,320.14,3
160,Umbral Rabbit,Glock-18,1,6.08,3
161,Catacombs,Glock-18,1,1.79,2
162,Nuclear Garden,Glock-18,0,7.22,3
163,Wraiths,Glock-18,1,4.93,2
164,Warhawk,Glock-18,1,4.38,2
165,Twilight Galaxy,Glock-18,0,236.65,4
166,Bullet Queen,Glock-18,1,174.99,5
167,Grinder,Glock-18,1,7.84,3
169,Ramese's Reach,Glock-18,0,17.92,3
170,Royal Legion,Glock-18,1,29.61,3
171,Wasteland Rebel,Glock-18,1,32.97,5
172,Dragon Tattoo,Glock-18,1,304.6,3
173,Oxide Blaze,Glock-18,1,1.59,2
174,Brass,Glock-18,0,91.69,3
175,Reactor,Glock-18,0,12.02,2
176,Ironwork,Glock-18,1,6.56,2
177,Gamma Doppler,Glock-18,0,70.77,5
178,Bunsen Burner,Glock-18,1,6.98,2
179,Fade,Glock-18,0,,3
181,Pulse,P2000,1,3.46,2
182,Urban Hazard,P2000,1,0.82,2
183,Grassland Leaves,P2000,0,176.65,1
184,Lifted Spirits,P2000,1,0.76,2
185,Scorpion,P2000,0,6.08,3
186,Woodsman,P2000,1,25.88,3
187,Coach Class,P2000,0,20.63,1
188,Granite Marbleized,P2000,0,0.26,1
189,Amber Fade,P2000,0,8.6,3
190,Corticera,P2000,1,54.16,4
191,Ocean Foam,P2000,1,408.56,4
192,Imperial,P2000,1,1.36,2
193,Gnarled,P2000,1,0.97,2
194,Obsidian,P2000,1,19.12,3
195,Dispatch,P2000,0,23.54,2
196,Fire Elemental,P2000,1,231.99,5
198,Chainmail,P2000,0,120.63,2
199,Red FragCam,P2000,1,6.19,2
200,Space Race,P2000,0,8.49,3
201,Handgun,P2000,1,16.91,3
202,Pathfinder,P2000,0,22.48,1
203,Imperial Dragon,P2000,1,24.99,4
204,Ivory,P2000,1,3.09,2
205,Panther Camo,P2000,0,3.34,1
207,Acid Etched,P2000,1,6.8,3
208,Wicked Sick,P2000,1,30.46,4
209,Oceanic,P2000,1,1.76,2
210,Turf,P2000,1,3.75,2
211,X-Ray,P250,1,3.11,3
212,Vino Primo,P250,0,8.89,3
213,Inferno,P250,1,4.59,3
214,Modern Hunter,P250,0,441.38,2
215,Supernova,P250,1,4.76,3
216,Digital Architect,P250,0,55.1,3
217,Muertos,P250,1,28.11,4
218,Dark Filigree,P250,0,7.39,1
219,See Ya Later,P250,1,42.29,5
220,Mint Kimono,P250,0,5.09,0
221,Bone Mask,P250,0,9.51,0
222,Re.built,P250,1,1.17,2
223,Undertow,P250,1,66.63,4
224,Mehndi,P250,1,81.72,4
225,Metallic DDPAT,P250,0,0.15,1
226,Nuclear Threat,P250,0,641.53,3
227,Nevermore,P250,1,3.81,3
228,Forest Night,P250,0,1.23,0
230,Cyber Shell,P250,1,3.66,3
231,Contamination,P250,0,2.8,1
232,Contaminant,P250,1,2.43,2
233,Exchanger,P250,0,0.56,2
234,Iron Clad,P250,1,2.56,2
235,Franklin,P250,0,1.75,4
236,Hive,P250,1,9.63,2
237,Bengal Tiger,P250,0,20.66,2
238,Facility Draft,P250,0,0.04,0
239,Cartel,P250,1,77.8,4
240,Cassette,P250,1,0.64,2
241,Drought,P250,0,0.67,0
242,Crimson Kimono,P250,0,25.05,1
243,Facets,P250,0,25.58,1
244,Red Rock,P250,1,25.68,3
245,Asiimov,P250,1,,4
246,Steel Disruption,P250,1,5.88,2
248,Boreal Forest,P250,0,0.12,0
249,Visions,P250,1,22.43,4
250,Wingshot,P250,1,11.2,3
251,Verdigris,P250,1,1.71,2
252,Splash,P250,1,121.73,3
253,Ripple,P250,1,0.95,2
254,Apep's Curse,P250,0,124.29,4
255,Gunsmoke,P250,0,33.63,1
256,Black & Tan,P250,0,29.4,2
257,Valence,P250,1,3.21,2
258,Canal Spray,R8 Revolver,0,5.51,0
260,Reboot,R8 Revolver,1,14.0,3
261,Llama Cannon,R8 Revolver,1,31.96,4
262,Memento,R8 Revolver,1,6.33,2
263,Grip,R8 Revolver,1,1.02,2
264,Inlay,R8 Revolver,0,0.12,0
265,Crazy 8,R8 Revolver,1,6.03,3
266,Blaze,R8 Revolver,0,1.5,2
267,Fade,R8 Revolver,1,75.45,5
268,Crimson Web,R8 Revolver,1,22.96,2
269,Survivalist,R8 Revolver,1,1.29,2
270,Amber Fade,R8 Revolver,0,1.07,4
271,Bone Forged,R8 Revolver,1,0.82,2
272,Banana Cannon,R8 Revolver,1,5.33,3
273,Bone Mask,R8 Revolver,0,0.08,0
274,Junk Yard,R8 Revolver,1,1.94,2
275,Skull Crusher,R8 Revolver,1,,4
276,Phoenix Marker,R8 Revolver,0,3.37,1
277,Desert Brush,R8 Revolver,0,1.06,0
279,Jambiya,Tec-9,1,4.08,2
280,Cut Out,Tec-9,1,24.99,2
281,Fubar,Tec-9,1,,2
283,Nuclear Threat,Tec-9,0,812.38,3
284,Ossified,Tec-9,0,1.36,2
285,Remote Control,Tec-9,0,5.67,4
286,Bamboozle,Tec-9,1,3.99,3
287,Rust Leaf,Tec-9,0,24.34,1
288,Fuel Injector,Tec-9,1,39.97,4
289,Blast From the Past,Tec-9,0,16.0,2
290,Orange Murano,Tec-9,0,9.19,1
291,Urban DDPAT,Tec-9,0,0.12,0
292,Flash Out,Tec-9,1,1.09,2
293,Brass,Tec-9,0,57.53,2
294,Cracked Opal,Tec-9,1,1.65,2
295,Safety Net,Tec-9,0,1.43,2
296,Army Mesh,Tec-9,0,0.04,0
297,Isaac,Tec-9,1,25.4,2
298,Decimator,Tec-9,1,165.81,4
299,Titanium Bit,Tec-9,1,21.07,3
300,Hades,Tec-9,0,22.96,1
301,Toxic,Tec-9,0,8.28,2
302,Ice Cap,Tec-9,1,1.45,2
304,Sandstorm,Tec-9,1,,2
305,Terrace,Tec-9,0,128.12,2
307,Bamboo Forest,Tec-9,0,6.71,0
308,Mummy's Rot,Tec-9,0,2.41,2
309,Rebel,Tec-9,1,1.12,2
310,Phoenix Chalk,Tec-9,0,0.68,0
311,VariCamo,Tec-9,0,0.16,1
313,Avalanche,Tec-9,1,13.79,3
314,Re-Entry,Tec-9,1,4.37,3
315,Snek-9,Tec-9,1,3.68,2
316,Red Quartz,Tec-9,0,0.13,3
317,Brother,Tec-9,1,3.98,3
318,Forest Leaves,USP-S,0,1.21,1
319,Night Ops,USP-S,0,0.52,2
320,Cortex,USP-S,1,29.0,4
321,Caiman,USP-S,1,150.93,4
322,Cyrex,USP-S,1,12.88,3
323,Torque,USP-S,1,5.08,2
324,Lead Conduit,USP-S,1,22.27,2
325,Business Class,USP-S,0,60.91,2
326,Stainless,USP-S,1,81.66,2
327,Blueprint,USP-S,1,128.06,2
328,Guardian,USP-S,1,12.06,3
329,Desert Tactical,USP-S,0,0.77,1
330,Para Green,USP-S,0,18.45,1
331,Overgrowth,USP-S,1,292.31,3
332,Target Acquired,USP-S,0,234.72,4
333,Kill Confirmed,USP-S,1,557.31,5
334,Black Lotus,USP-S,1,44.51,2
335,Neo-Noir,USP-S,1,121.57,5
336,Serum,USP-S,1,62.12,4
338,Dark Water,USP-S,1,,3
339,Orange Anolis,USP-S,0,100.14,3
340,The Traitor,USP-S,1,196.71,5
341,Purple DDPAT,USP-S,0,17.46,2
343,Pathfinder,USP-S,0,28.92,1
344,Ancient Visions,USP-S,0,52.94,3
345,Orion,USP-S,1,127.41,4
346,Royal Blue,USP-S,0,57.9,1
347,Flashback,USP-S,1,3.45,3
348,Ticket to Hell,USP-S,1,6.39,3
349,Monster Mashup,USP-S,1,92.2,4
350,Printstream,USP-S,1,305.54,5
351,Road Rash,USP-S,0,64.33,3
352,Blood Tiger,USP-S,1,11.37,2
353,Check Engine,USP-S,0,1.49,2
354,Lapis Gator,MAC-10,1,1.89,2
356,Disco Tech,MAC-10,1,44.3,4
357,Stalker,MAC-10,1,325.43,5
359,Neon Rider,MAC-10,1,41.51,5
360,Echoing Sands,MAC-10,0,0.76,1
361,Commuter,MAC-10,0,137.74,1
362,Strats,MAC-10,0,1.07,0
363,Oceanic,MAC-10,1,0.72,2
364,Copper Borre,MAC-10,0,137.95,2
365,Sienna Damask,MAC-10,0,0.71,0
366,Red Filigree,MAC-10,0,92.73,3
367,Case Hardened,MAC-10,0,95.97,3
372,Carnivore,MAC-10,1,2.3,2
373,Palm,MAC-10,0,0.21,1
374,Pipe Down,MAC-10,1,5.55,3
375,Nuclear Garden,MAC-10,0,11.45,2
376,Rangeen,MAC-10,1,1.49,2
377,Graven,MAC-10,1,119.79,3
378,Whitefish,MAC-10,1,2.31,2
379,Sakkaku,MAC-10,1,,3
380,Heat,MAC-10,1,17.61,3
381,Tatter,MAC-10,1,17.41,3
382,Amber Fade,MAC-10,0,20.49,2
383,Button Masher,MAC-10,1,3.05,3
384,Last Dive,MAC-10,1,5.98,3
385,Calf Skin,MAC-10,0,0.21,1
386,Gold Brick,MAC-10,0,71.06,3
387,Curse,MAC-10,1,18.95,3
388,Urban DDPAT,MAC-10,0,18.58,0
389,Allure,MAC-10,1,4.6,3
390,Toybox,MAC-10,1,61.56,4
391,Surfwood,MAC-10,0,4.6,0
392,Malachite,MAC-10,1,9.18,3
393,Fade,MAC-10,0,36.73,2
394,Classic Crate,MAC-10,1,1.34,2
395,Aloha,MAC-10,1,6.39,2
396,Ensnared,MAC-10,1,1.1,2
397,Hot Snakes,MAC-10,0,241.04,4
398,Monkeyflage,MAC-10,1,0.95,2
399,Propaganda,MAC-10,0,38.52,4
400,Co-Processor,MP5-SD,0,0.56,2
402,Dirt Drop,MP5-SD,0,0.07,0
403,Necro Jr.,MP5-SD,1,1.01,2
404,Oxide Oasis,MP5-SD,0,398.3,4
405,Agent,MP5-SD,1,13.9,3
406,Acid Wash,MP5-SD,1,4.17,2
407,Autumn Twilly,MP5-SD,0,7.57,3
408,Condition Zero,MP5-SD,1,4.12,2
409,Gauss,MP5-SD,1,3.7,3
410,Bamboo Garden,MP5-SD,0,4.39,0
411,Kitbash,MP5-SD,1,3.7,3
412,Desert Strike,MP5-SD,1,1.23,2
413,Phosphor,MP5-SD,1,22.89,4
414,Lab Rats,MP5-SD,0,,3
415,Liquidation,MP5-SD,1,1.6,2
416,Ocean Foam,MP7,1,7.68,3
417,Fade,MP7,0,7.99,3
418,Vault Heist,MP7,0,3.16,1
419,Gunsmoke,MP7,0,12.45,1
420,Urban Hazard,MP7,1,0.82,2
421,Asterion,MP7,0,5.73,0
423,Forest DDPAT,MP7,0,0.06,0
424,Cirrus,MP7,1,2.42,2
426,Abyssal Apparition,MP7,1,17.84,4
427,Neon Ply,MP7,1,13.94,3
428,Tall Grass,MP7,0,3.36,1
429,Motherboard,MP7,0,0.1,1
430,Special Delivery,MP7,1,9.69,3
431,Impire,MP7,1,9.18,3
432,Teal Blossom,MP7,0,98.82,2
433,Skulls,MP7,1,,2
434,Akoben,MP7,1,1.2,2
435,Bloodsport,MP7,1,15.79,5
436,Nemesis,MP7,1,36.95,4
437,Olive Plaid,MP7,0,3.68,0
438,Guerrilla,MP7,1,4.01,2
439,Armor Core,MP7,1,0.78,2
440,Mischief,MP7,1,,2
441,Prey,MP7,0,1.08,0
442,Scorched,MP7,0,8.47,0
443,Sunbaked,MP7,0,0.14,0
444,Powercore,MP7,1,6.98,3
445,Orange Peel,MP7,0,13.52,1
447,Army Recon,MP7,0,0.05,0
449,Full Stop,MP7,0,31.38,2
450,Sand Scale,MP9,1,1.17,2
452,Capillary,MP9,1,1.82,2
453,Hypnotic,MP9,1,31.25,3
454,Stained Glass,MP9,0,131.65,3
455,Orange Peel,MP9,0,0.28,1
456,Ruby Poison Dart,MP9,1,7.0,3
457,Featherweight,MP9,1,1.39,2
458,Modest Threat,MP9,1,0.88,2
459,Mount Fuji,MP9,1,28.54,3
460,Airlock,MP9,1,24.56,4
461,Army Sheen,MP9,0,0.81,0
462,Wild Lily,MP9,0,,4
463,Deadly Poison,MP9,1,5.43,2
464,Dark Age,MP9,0,127.78,2
465,Sand Dashed,MP9,0,0.09,0
466,Green Plaid,MP9,0,4.48,0
467,Starlight Protector,MP9,1,64.89,5
468,Music Box,MP9,0,17.48,2
469,Bioleak,MP9,1,1.34,2
470,Pandora's Box,MP9,0,166.44,2
471,Old Roots,MP9,0,5.48,1
472,Slide,MP9,0,0.07,0
473,Food Chain,MP9,1,25.03,4
474,Black Sand,MP9,1,1.02,2
476,Dry Season,MP9,0,53.78,0
477,Setting Sun,MP9,0,11.19,2
479,Goo,MP9,1,4.36,3
480,Dart,MP9,1,2.5,2
481,Rose Iron,MP9,1,17.02,3
482,Hydra,MP9,1,42.87,4
483,Night Riot,PP-Bizon,1,0.78,2
484,Rust Coat,PP-Bizon,0,26.79,2
485,Night Ops,PP-Bizon,0,0.1,1
486,Lumen,PP-Bizon,1,4.09,2
487,Urban Dashed,PP-Bizon,0,0.09,0
488,Antique,PP-Bizon,1,19.19,3
489,Brass,PP-Bizon,0,2.28,2
491,Space Cat,PP-Bizon,1,2.84,3
492,Osiris,PP-Bizon,1,4.79,3
493,Cobalt Halftone,PP-Bizon,1,4.81,2
494,Blue Streak,PP-Bizon,1,25.09,3
495,Runic,PP-Bizon,1,1.07,2
496,Photic Zone,PP-Bizon,1,5.12,2
497,Facility Sketch,PP-Bizon,0,0.04,0
498,Jungle Slipstream,PP-Bizon,1,0.91,2
499,High Roller,PP-Bizon,1,32.45,4
500,Water Sigil,PP-Bizon,1,5.68,2
501,Breaker Box,PP-Bizon,0,3.69,1
502,Anolis,PP-Bizon,0,0.75,0
503,Irradiated Alert,PP-Bizon,0,27.85,0
504,Embargo,PP-Bizon,1,15.89,3
506,Harvester,PP-Bizon,1,1.77,2
507,Carbon Fiber,PP-Bizon,0,13.99,1
508,Fuel Rod,PP-Bizon,1,11.37,3
509,Judgement of Anubis,PP-Bizon,1,44.51,5
510,Forest Leaves,PP-Bizon,0,33.29,0
511,Bamboo Print,PP-Bizon,0,5.04,0
512,Modern Hunter,PP-Bizon,0,155.84,2
514,Sand Dashed,PP-Bizon,0,0.07,0
515,Death Rattle,PP-Bizon,0,,0
516,Death by Kitty,P90,1,,5
517,Ash Wood,P90,0,0.16,1
518,Chopper,P90,1,5.78,3
519,Ancient Earth,P90,0,0.75,0
520,Virus,P90,1,32.45,3
521,Verdant Growth,P90,0,3.51,1
522,Shallow Grave,P90,1,17.84,4
523,Glacier Mesh,P90,0,25.01,2
524,Leather,P90,0,18.07,1
525,Asiimov,P90,1,193.84,5
526,Astral Jörmungandr,P90,0,346.58,3
527,Emerald Dragon,P90,1,1422.67,4
528,Death Grip,P90,1,35.52,3
529,Shapewood,P90,1,37.15,4
530,Teardown,P90,0,0.51,2
531,Freight,P90,1,0.88,2
532,Grim,P90,1,2.48,2
534,Module,P90,1,3.31,2
535,Elite Build,P90,1,5.73,2
536,ScaraB Rush,P90,0,13.39,3
537,Blind Spot,P90,1,22.25,3
538,Tiger Pit,P90,0,14.78,2
539,Scorched,P90,0,8.45,0
540,Sand Spray,P90,0,0.08,0
541,Desert Warfare,P90,1,14.9,2
542,Sunset Lily,P90,0,25.91,1
543,Vent Rush,P90,1,4.41,3
544,Traction,P90,1,4.59,2
545,Run and Hide,P90,0,335.17,4
546,Cold Blooded,P90,1,91.83,4
547,Schematic,P90,0,13.97,2
548,Facility Negative,P90,0,0.56,2
549,Neoqueen,P90,1,4.21,3
550,Fallout Warning,P90,0,275.49,1
551,Baroque Red,P90,0,32.33,2
552,Trigon,P90,1,,4
553,Cocoa Rampage,P90,1,2.29,2
554,Off World,P90,1,1.75,2
555,Desert DDPAT,P90,0,1.06,0
556,Nostalgia,P90,1,26.15,4
557,Roadblock,UMP-45,1,0.92,2
558,Corporal,UMP-45,1,1.39,2
559,Mechanism,UMP-45,0,4.23,1
560,Momentum,UMP-45,1,20.39,4
561,Exposure,UMP-45,1,3.32,3
562,Scorched,UMP-45,0,5.0,0
563,Fallout Warning,UMP-45,0,107.76,1
564,Oscillator,UMP-45,1,1.55,2
565,Plastique,UMP-45,1,4.71,3
566,Gunsmoke,UMP-45,0,0.18,1
567,Wild Child,UMP-45,1,31.14,4
568,Riot,UMP-45,1,1.33,2
569,Delusion,UMP-45,1,4.65,2
570,Grand Prix,UMP-45,1,,3
571,Full Stop,UMP-45,0,1.59,2
572,Fade,UMP-45,0,582.47,4
573,Bone Pile,UMP-45,1,34.94,2
574,Carbon Fiber,UMP-45,0,0.14,1
575,Metal Flowers,UMP-45,1,6.28,2
576,Briefing,UMP-45,1,1.31,2
577,Arctic Wolf,UMP-45,1,3.68,3
578,Blaze,UMP-45,0,18.37,2
580,Urban DDPAT,UMP-45,0,0.09,0
581,Mudder,UMP-45,0,0.06,0
584,Labyrinth,UMP-45,1,0.85,2
585,Scaffold,UMP-45,1,7.65,3
586,Day Lily,UMP-45,0,96.67,2
587,Facility Dark,UMP-45,0,0.04,0
588,Gold Bismuth,UMP-45,1,11.16,3
589,Moonrise,UMP-45,1,3.33,3
590,Crime Scene,UMP-45,0,94.02,3
591,Minotaur's Labyrinth,UMP-45,0,120.52,2
592,Houndstooth,UMP-45,0,3.12,1
593,Primal Saber,UMP-45,1,21.87,4
594,Metallic DDPAT,MAG-7,0,0.15,1
595,Counter Terrace,MAG-7,0,120.55,2
596,Cinquedea,MAG-7,0,813.75,4
597,Memento,MAG-7,1,8.98,2
598,Firestarter,MAG-7,1,12.89,2
599,Popdog,MAG-7,1,0.91,2
600,Navy Sheen,MAG-7,0,0.68,0
601,Hard Water,MAG-7,1,5.86,2
603,Copper Coated,MAG-7,0,2.29,2
604,SWAG-7,MAG-7,1,4.48,3
606,Rust Coat,MAG-7,0,0.06,0
607,Heat,MAG-7,1,8.59,3
608,Hazard,MAG-7,0,148.74,2
609,Insomnia,MAG-7,1,0.98,2
610,Carbon Fiber,MAG-7,0,4.28,1
611,Justice,MAG-7,1,29.76,4
612,Core Breach,MAG-7,0,4.84,3
613,Praetorian,MAG-7,1,9.86,3
614,Monster Call,MAG-7,1,4.87,3
615,Foresight,MAG-7,1,0.65,2
616,Irradiated Alert,MAG-7,0,21.85,0
619,BI83 Spectrum,MAG-7,1,6.96,3
620,Prism Terrace,MAG-7,0,52.56,3
621,Sonar,MAG-7,1,1.3,2
622,Cobalt Core,MAG-7,1,1.51,2
623,Petroglyph,MAG-7,1,4.13,3
624,Chainmail,MAG-7,0,28.94,1
625,Heaven Guard,MAG-7,1,1.25,2
627,Baroque Orange,Nova,0,102.87,3
628,Mandrel,Nova,0,0.04,0
629,Red Quartz,Nova,0,8.66,3
630,Modern Hunter,Nova,0,294.24,2
631,Caged Steel,Nova,0,0.14,1
632,Wood Fired,Nova,1,0.68,2
633,Tempest,Nova,1,29.83,2
635,Blaze Orange,Nova,0,927.31,2
636,Koi,Nova,1,4.49,3
637,Plume,Nova,1,3.98,2
638,Windblown,Nova,1,1.61,2
639,Bloomstick,Nova,1,276.32,4
640,Antique,Nova,1,28.74,4
642,Graphite,Nova,1,35.19,3
643,Moon in Libra,Nova,0,5.37,0
645,Predator,Nova,0,0.09,0
646,Interlock,Nova,0,14.67,2
648,Quick Sand,Nova,0,29.94,2
649,Clear Polymer,Nova,1,11.46,3
650,Walnut,Nova,0,20.08,0
651,Rust Coat,Nova,0,3.38,1
652,Forest Leaves,Nova,0,34.95,0
653,Army Sheen,Nova,0,0.69,0
654,Hyper Beast,Nova,1,72.31,4
655,Ranger,Nova,1,1.92,2
656,Toy Soldier,Nova,1,9.38,3
657,Rising Skull,Nova,1,16.47,3
658,Wild Six,Nova,1,3.32,3
659,Gila,Nova,1,3.19,3
660,Polar Mesh,Nova,0,0.08,0
661,Ghost Camo,Nova,1,5.86,2
662,Sobek's Bite,Nova,0,12.8,3
663,Exo,Nova,1,0.91,2
664,Brake Light,Sawed-Off,0,0.89,2
665,Copper,Sawed-Off,0,125.08,2
666,Amber Fade,Sawed-Off,0,0.52,2
667,Black Sand,Sawed-Off,1,0.81,2
668,The Kraken,Sawed-Off,1,47.37,5
669,Highwayman,Sawed-Off,1,7.94,3
670,Parched,Sawed-Off,0,1.06,0
671,Mosaico,Sawed-Off,0,34.93,1
672,Morris,Sawed-Off,1,0.91,2
673,Devourer,Sawed-Off,1,32.44,4
674,Snake Camo,Sawed-Off,0,0.18,1
675,Jungle Thicket,Sawed-Off,0,4.39,0
676,Irradiated Alert,Sawed-Off,0,14.34,0
677,Rust Coat,Sawed-Off,0,22.66,1
678,Apocalypto,Sawed-Off,1,3.95,3
679,Forest DDPAT,Sawed-Off,0,0.05,0
681,Limelight,Sawed-Off,1,6.52,3
682,Wasteland Princess,Sawed-Off,1,17.73,4
683,Full Stop,Sawed-Off,0,0.51,2
684,Fubar,Sawed-Off,1,,2
685,Zander,Sawed-Off,1,1.57,2
686,Kiss♥Love,Sawed-Off,1,28.94,4
687,Orange DDPAT,Sawed-Off,1,169.37,3
688,Serenity,Sawed-Off,1,7.36,3
689,Sage Spray,Sawed-Off,0,5.97,0
690,Clay Ambush,Sawed-Off,0,0.58,0
691,Yorick,Sawed-Off,1,1.53,2
692,Bamboo Shadow,Sawed-Off,0,4.44,0
693,First Class,Sawed-Off,0,42.23,2
694,Origami,Sawed-Off,1,0.79,2
695,Spirit Board,Sawed-Off,1,0.85,2
696,Frost Borre,XM1014,0,129.77,2
698,Incinegator,XM1014,1,,4
699,Entombed,XM1014,1,18.63,4
700,Heaven Guard,XM1014,1,23.92,3
701,Fallout Warning,XM1014,0,190.58,1
702,Ancient Lore,XM1014,0,52.49,3
703,Blue Tire,XM1014,0,1.13,0
704,Red Python,XM1014,1,,2
705,Watchdog,XM1014,1,22.96,2
706,Slipstream,XM1014,1,1.29,2
707,Blaze Orange,XM1014,0,,2
708,Banana Leaf,XM1014,0,24.59,1
709,Blue Steel,XM1014,0,0.22,1
710,Zombie Offensive,XM1014,1,2.89,3
711,Quicksilver,XM1014,1,1.71,2
712,Scumbria,XM1014,1,2.9,2
713,Teclu Burner,XM1014,1,8.34,3
714,Urban Perforated,XM1014,0,8.53,0
715,VariCamo Blue,XM1014,0,16.27,2
716,Red Leather,XM1014,0,55.27,2
717,Tranquility,XM1014,1,89.84,4
719,Bone Machine,XM1014,0,8.21,2
720,Oxide Blaze,XM1014,1,0.66,2
721,Black Tie,XM1014,1,12.26,3
722,Seasons,XM1014,1,6.52,3
723,Ziggy,XM1014,1,4.28,3
724,XOXO,XM1014,1,25.5,4
726,Hieroglyph,XM1014,0,0.15,0
727,Elegant Vines,XM1014,0,69.53,3
729,CaliCamo,XM1014,0,0.1,1
730,Charter,XM1014,0,0.8,0
731,Humidor,M249,0,21.97,2
732,Downtown,M249,1,4.23,3
733,Magma,M249,1,2.67,2
734,Warbird,M249,1,3.03,2
735,Emerald Poison Dart,M249,1,5.94,3
736,System Lock,M249,1,2.03,2
737,Nebula Crusader,M249,1,11.63,3
738,O.S.I.P.R.,M249,1,1.61,2
739,Midnight Palm,M249,0,5.49,1
740,Spectre,M249,1,1.02,2
741,Jungle DDPAT,M249,0,24.48,0
742,Contrast Spray,M249,0,4.98,0
743,Aztec,M249,1,4.31,3
745,Gator Mesh,M249,0,0.11,1
746,Predator,M249,0,1.27,0
747,Shipping Forecast,M249,0,20.96,1
748,Blizzard Marbleized,M249,0,251.7,1
749,Deep Relief,M249,1,2.53,2
751,Submerged,M249,0,0.13,0
752,Infrastructure,Negev,0,14.57,2
753,Boroque Sand,Negev,0,4.54,0
754,Man-o'-war,Negev,1,,2
755,Nuclear Waste,Negev,0,2.8,1
756,Lionfish,Negev,1,3.3,3
757,Mjölnir,Negev,0,,4
758,dev_texture,Negev,1,3.32,3
759,Desert-Strike,Negev,1,0.81,2
760,Bratatat,Negev,1,25.94,2
761,Loudmouth,Negev,1,,3
762,Palm,Negev,0,82.51,1
763,Power Loader,Negev,1,31.99,3
765,Bulkhead,Negev,0,0.1,1
766,Terrain,Negev,1,1.39,2
767,Phoenix Stencil,Negev,0,14.97,2
768,Dazzle,Negev,1,,2
769,Prototype,Negev,1,1.02,2
770,CaliCamo,Negev,0,11.53,1
771,Army Sheen,Negev,0,0.04,0
772,Drop Me,Negev,1,1.06,2
773,Ultralight,Negev,1,0.66,2
774,Jaguar,AK-47,1,699.22,5
775,Head Shot,AK-47,1,211.25,5
776,Neon Rider,AK-47,1,389.47,5
